activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2022,549300LBCBNR1OT00651,99999,GA,13157.0,13157010602.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,175000.0,45.0,6.5,0.812,2,8091.46,,5008.0,3508.0,,180,,,2,2,2,2,395000,1,1,3,5,1,,114.0,20%-<30%,2,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,1,,,,,10,,,,5216,23.03,64100,153.17,1601,1951,27
2022,T68X8LLAQYRNDV034K14,12060,GA,13045.0,13045911101.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,2,2,2,1,2,45000.0,75.093,6.0,0.13,2,,,,,,300,,12,2,1,2,2,255000,1,1,3,5,1,,46.0,38,8,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,45-54,9999,No,,1,1,6,,,,,10,,,,4186,33.3,95700,87.08,960,1679,37
2022,549300R9S3MVDV4MGF56,12060,GA,13135.0,13135050729.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,32,1,2,2,2,125000.0,59.302,3.75,0.842,2,4086.78,,2706.98,1311.98,294.65,240,,,2,2,2,2,215000,1,1,3,5,1,,85.0,30%-<36%,2,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,2,,,,,10,,,,3768,77.15,95700,84.14,752,1054,32
2022,549300TE5E6DWAI74K71,12060,GA,13089.0,13089021915.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,0,2,1,4,2,2,1,2,125000.0,79.961,6.25,0.4,2,,,,,,300,,1,2,2,2,2,405000,1,1,3,5,1,,85.0,49,1,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,6,,,,,10,,,,4869,83.69,95700,125.93,1542,1642,20
2022,549300NOCASXPA34X033,99999,GA,,,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,2,2,3,32,1,2,2,2,205000.0,69.991,4.75,-0.406,2,10885.24,,1798.39,1798.39,406.15,360,,,2,2,2,2,295000,1,1,3,5,1,,0.0,30%-<36%,2,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,6,,,,,10,,,,0,0.0,0,0.0,0,0,0
2022,549300FNXYY540N23N64,99999,GA,13039.0,13039010201.0,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,3,32,1,2,2,2,285000.0,89.591,,,3,,,,,,360,,,2,2,2,2,315000,1,1,3,5,1,,90.0,30%-<36%,9,9,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,2.0,,,,1,,,,2311,41.06,64100,109.43,757,1172,37
2022,549300HW662MN1WU8550,12060,GA,13113.0,13113140309.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,1,1,2,2,2,565000.0,95.0,6.375,-0.553,2,3344.5,,0.0,,,360,,,2,2,2,2,595000,1,1,3,5,1,,217.0,41,1,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,35-44,9999,No,,2,2,1,,,,,10,,,,5125,32.96,95700,89.01,1518,1930,30
2022,RVDPPPGHCGZ40J4VQ731,12060,GA,13135.0,13135050205.0,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,3,0,2,3,31,1,2,2,2,315000.0,87.61,,,3,,,,,,360,,,2,2,2,2,365000,1,1,3,5,1,,,,9,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,1,5,2,4,55-64,9999,No,,1,1,6,,,,,7,,,,4401,64.39,95700,88.98,788,1104,31
2022,5493002RF1ERFA2XR050,46660,GA,13185.0,13185010203.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,4,2,2,1,2,75000.0,79.42,3.5,-0.68,2,,,,,,120,,1,2,1,1,2,335000,1,1,3,5,1,,,30%-<36%,4,4,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,5696,28.35,63700,108.14,1169,1615,23
2022,549300CB67L6KPJLHE19,42340,GA,13029.0,13029920103.0,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Ethnicity Not Available,Race Not Available,Female,3,0,2,1,1,1,2,2,2,185000.0,,,,3,,,,,,300,,,2,2,2,2,205000,2,1,2,4,1,,44.0,>60%,1,10,3.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,2,5,2,4,35-44,9999,No,,2,1,6,,,,,1,3.0,,,4437,36.42,83400,73.03,1252,1954,31
2022,5493003GQDUH26DNNH17,12060,GA,13013.0,13013180206.0,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,3,0,2,3,1,1,2,2,2,155000.0,67.997,,,3,,,,,,360,,,2,2,2,2,225000,1,1,3,5,1,,35.0,>60%,1,10,1.0,11.0,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,1,,,,,1,,,,3252,24.82,95700,79.81,764,1145,38
2022,549300FX7K8PTEQUU487,12060,GA,13121.0,13121001902.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,1,2,2,1,2,25000.0,86.798,,,3,,,,,,360,,1,2,2,2,2,295000,1,1,3,5,1,,116.0,49,1,10,3.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,3,5,2,4,25-34,9999,No,,1,1,6,,,,,4,,,,2258,71.26,95700,191.0,732,150,18
2022,549300JGK6WNKYXQ0821,12060,GA,13121.0,13121010603.0,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,0,2,3,31,1,2,2,2,115000.0,38.333,2.375,-0.255,2,2672.0,,1155.0,,,180,,,2,2,2,2,305000,1,1,3,5,1,,99.0,<20%,3,3,2.0,,,,,2.0,,,,,2,2,3.0,,,,,3.0,,,,,2,2,1,2,2,2,45-54,55-64,No,No,1,1,6,,,,,10,,,,3466,96.6,95700,66.83,250,519,50
2022,N8T7HW55LK5D2ORCKP39,23580,GA,13139.0,13139000305.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,2,315000.0,100.0,4.25,-0.758,2,3662.7,,959.95,,,360,,,2,2,2,2,315000,1,1,3,5,1,,60.0,38,2,10,3.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,3,5,2,4,25-34,9999,No,,1,1,6,,,,,10,,,,4315,19.3,87700,92.69,1183,1778,29
2022,EQTWLK1G7ODGC2MGLV11,19140,GA,13313.0,13313000401.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,0,2,1,2,1,2,2,2,35000.0,25.517,3.0,0.3,2,0.0,,0.0,,,84,,,2,2,2,2,145000,1,1,3,5,1,,49.0,20%-<30%,8,10,1.0,11.0,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,45-54,9999,No,,1,1,6,,,,,10,,,,6679,80.69,66800,91.01,882,1937,30
2022,DX0JX77PRMOELF7VG772,12060,GA,13135.0,13135050113.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,15000.0,51.267,7.45,1.09,2,,,,,,360,,1,2,1,1,2,385000,1,1,3,5,1,,53.0,49,8,9,2.0,,,,,2.0,,,,,3,3,5.0,,,,,5.0,,,,,3,3,1,2,3,3,35-44,25-34,No,No,1,1,6,,,,,10,,,,6131,67.31,95700,87.37,1087,1237,17
2022,5493001SXWZ4OFP8Z903,12060,GA,13085.0,13085970205.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,6,2,1,1,1,2,2,2,395000.0,90.0,4.99,0.01,2,4013.53,,987.73,987.73,,360,,,2,2,2,2,435000,1,1,3,5,1,,115.0,30%-<36%,3,10,2.0,,,,,5.0,,,,,2,4,2.0,,,,,8.0,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,1,,,,,10,,,,4037,14.27,95700,76.28,877,1231,26
2022,549300FGXN1K3HLB1R50,12060,GA,13089.0,13089021101.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,1,2,1,32,1,2,2,2,585000.0,70.0,6.99,1.077,2,9204.95,,7075.0,5800.0,,240,,,2,2,2,2,845000,1,1,3,5,1,,203.0,30%-<36%,3,9,1.0,14.0,,,,3.0,,,,,2,2,5.0,,,,,6.0,,,,,2,2,1,3,2,2,55-64,45-54,No,No,1,1,1,,,,,10,,,,3990,23.78,95700,294.84,1302,1509,28
2022,549300FGXN1K3HLB1R50,12060,GA,13121.0,13121007809.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,3,2,1,32,1,2,2,2,165000.0,42.77,5.125,0.282,2,6873.9,,4683.95,3408.95,,360,,,2,2,2,2,375000,1,1,3,5,1,,76.0,49,3,9,2.0,,,,,2.0,,,,,2,2,3.0,,,,,3.0,,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,2,,,,,10,,,,4380,98.56,95700,80.07,1402,1852,36
2022,549300VORTI31GZTJL53,12060,GA,13077.0,13077170101.0,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,3,0,2,2,32,1,2,2,2,215000.0,80.0,,,3,,,,,,360,,,2,2,2,2,275000,1,1,3,5,1,,33.0,50%-60%,3,10,3.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,2,5,2,4,35-44,9999,No,,1,1,1,,,,,1,7.0,,,1957,16.5,95700,112.04,643,721,19
2022,5493000YNV8IX4VD3X12,99999,GA,13305.0,13305970201.0,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Female,3,0,2,1,1,1,2,2,2,105000.0,,,,3,,,,,,276,,,2,2,2,2,135000,2,1,1,1,1,,46.0,42,8,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,25-34,9999,No,,1,1,6,,,,,6,,,,3642,18.23,64100,136.97,738,1384,30
2022,549300MGPZBLQDIL7538,12060,GA,13297.0,13297110101.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,3,0,2,1,32,1,2,2,2,325000.0,59.809,,,3,,,,,,360,,,2,2,2,2,545000,1,1,3,5,1,,163.0,20%-<30%,1,1,3.0,,,,,3.0,,,,,2,2,6.0,,,,,6.0,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,3,2,,,,,7,,,,4711,12.76,95700,106.26,1674,1789,20
2022,549300SUCQ1358EGVE89,99999,GA,13129.0,13129970302.0,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,3,32,1,2,2,2,245000.0,100.0,7.25,0.733,2,4651.04,,2410.0,2410.0,,360,,,2,2,2,2,245000,1,1,3,5,1,,75.0,50%-60%,2,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,1,,,,,10,,,,4782,39.8,64100,98.84,690,1542,29
2022,549300CF5UDGUFHYM827,12060,GA,13015.0,13015960502.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,1,1,1,2,2,2,195000.0,60.0,5.375,-0.267,2,2830.9,,1190.0,,1190.0,360,,,2,2,2,2,335000,1,1,3,5,1,,74.0,20%-<30%,3,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,55-64,9999,No,,1,1,1,,,,,10,,,,3003,29.7,95700,70.48,672,1065,35
2022,549300U0J1T0K63EKR14,12060,GA,13067.0,13067031215.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,1,1,1,1,1,2,2,2,645000.0,89.926,4.875,0.716,2,7678.86,,4249.86,3151.86,2.0,360,,,2,2,2,2,815000,1,1,3,5,1,,0.0,30%-<36%,1,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,35-44,9999,No,,1,1,1,,,,,10,,,,4724,62.83,95700,165.35,1357,1466,13
2022,549300FNXYY540N23N64,17980,GA,13215.0,13215010602.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,1,2,1,32,1,2,2,2,45000.0,67.164,6.375,1.357,2,2889.25,,897.25,497.25,16.0,360,,,2,2,2,2,65000,1,3,3,5,1,,131.0,20%-<30%,1,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,45-54,9999,No,,1,1,1,,,,,10,,,,5083,79.87,67500,100.63,906,2035,53
2022,IUGPUX5LWRZ3B6KIZ697,12060,GA,13121.0,13121001802.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,1,1,2,2,2,205000.0,97.0,4.0,1.052,2,4200.04,,1353.39,58.39,,360,,,2,2,2,2,215000,1,1,3,5,1,,73.0,39,3,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,2,,,,,10,,,,2474,60.43,95700,131.12,755,251,31
2022,5493003NV9L53LK1XI52,23580,GA,13139.0,13139000402.0,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,2,2,3,1,1,2,2,2,455000.0,100.0,4.375,-1.014,2,7839.0,,3807.5,2812.5,,360,,,2,2,2,2,455000,1,1,3,5,1,,70.0,50%-60%,1,10,1.0,13.0,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,35-44,9999,No,,2,1,1,,,,,10,,,,3138,19.92,87700,123.2,1068,1238,31
2022,5493009XSE00M8B9R434,99999,GA,13111.0,13111050100.0,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Male,3,0,2,1,1,1,2,2,2,195000.0,95.0,,,3,,,,,,240,,,2,2,2,2,185000,2,1,2,1,1,,54.0,50%-60%,4,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,6,,,,,1,,,,3873,6.76,64100,82.57,1463,2832,26
2022,549300RN01LBYR8ZVX74,12060,GA,13089.0,13089023504.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,1,1,1,2,2,2,285000.0,95.0,5.125,0.251,2,5729.13,,3247.13,2173.13,10.0,360,,,2,2,2,2,305000,1,1,3,5,1,,61.0,43,1,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,1,,,,,10,,,,3349,94.0,95700,49.1,441,1050,56
2022,549300PIL8LFAQ04XC20,17980,GA,13215.0,13215010204.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,2 or more minority races,Male,3,0,2,1,4,2,2,1,2,245000.0,80.24,,,3,,,,,,360,2,1,2,1,2,2,295000,1,1,3,5,1,,200.0,20%-<30%,2,10,2.0,,,,,5.0,,,,,2,4,3.0,2.0,25.0,,,8.0,,,,,2,4,1,5,2,4,45-54,9999,No,,2,1,6,,,,,7,,,,6896,43.91,67500,110.26,1450,2124,27
2022,549300LBCBNR1OT00651,12060,GA,13089.0,13089023433.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,1,2,1,32,1,2,2,2,165000.0,66.0,5.49,0.539,2,8625.04,,6750.85,5255.85,,360,,,2,2,2,2,255000,1,1,3,5,1,,148.0,20%-<30%,2,9,2.0,,,,,2.0,,,,,2,2,3.0,,,,,3.0,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,1,,,,,10,,,,4186,97.61,95700,96.85,973,1615,18
2022,549300FNXYY540N23N64,40660,GA,13115.0,13115000204.0,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,1,2,2,2,31,1,2,2,2,145000.0,,2.625,0.471,2,3899.08,,0.0,,447.02,360,,,2,2,2,2,155000,1,1,3,5,1,,,,9,10,3.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,6,,,,,10,,,,3899,18.11,70700,124.28,983,1655,41
2022,RVDPPPGHCGZ40J4VQ731,12060,GA,13067.0,13067030353.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,2,1,1,1,2,2,2,215000.0,75.0,5.374,0.298,2,3009.44,,981.74,882.79,129.0,360,,,2,2,2,2,285000,1,1,3,5,1,,81.0,30%-<36%,1,10,3.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,3,5,2,4,55-64,9999,No,,2,1,1,,,,,10,,,,3185,52.68,95700,192.81,886,593,19
2022,549300FNXYY540N23N64,12060,GA,13135.0,13135050559.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,3,2,1,32,1,2,2,2,175000.0,54.269,5.625,0.5034,2,6294.95,,4002.56,2762.56,100.0,360,,,2,2,2,2,325000,1,1,3,5,1,,46.0,30%-<36%,2,10,3.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,3,5,2,4,45-54,9999,No,,1,1,2,,,,,10,,,,5067,83.7,95700,73.1,1167,1421,30
2022,5493003GQDUH26DNNH17,25980,GA,13179.0,13179010401.0,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,2,2,3,1,1,2,2,2,245000.0,100.0,3.25,-0.559,2,6261.89,,0.0,,,360,,,2,2,2,2,245000,1,1,3,5,1,,77.0,20%-<30%,2,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,2,5,2,4,35-44,9999,No,,1,1,1,,,,,10,,,,2369,62.52,60700,121.26,410,913,26
2022,549300HW662MN1WU8550,47580,GA,13153.0,13153020112.0,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,2,2,3,1,1,2,2,2,255000.0,67.564,5.625,0.166,2,4962.59,,1324.78,1324.78,,360,,,2,2,2,2,385000,1,1,3,5,1,,60.0,>60%,3,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,1,5,2,4,65-74,9999,Yes,,2,1,1,,,,,10,,,,5152,51.92,80900,93.08,1456,1812,18
2022,5493007669OVCSCATP45,12060,GA,13067.0,13067030603.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,3,0,2,1,1,2,2,1,1,205000.0,71.552,,,3,,,,,,240,,,2,1,2,2,525000,1,1,3,5,1,,110.0,>60%,1,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,6,,,,,1,,,,6162,66.31,95700,104.54,890,1139,23
2022,549300PIL8LFAQ04XC20,12060,GA,13135.0,13135050574.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,4,2,2,1,2,75000.0,66.15,,,3,,,,,,360,2,1,2,1,2,2,375000,1,1,3,5,1,,,,2,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,55-64,9999,No,,2,1,6,,,,,7,,,,4735,77.38,95700,51.31,325,485,22
2022,549300LBCBNR1OT00651,12060,GA,13057.0,13057090706.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Sex Not Available,1,3,2,1,31,1,2,2,2,315000.0,57.0,2.125,-0.411,2,15974.29,,14635.1,13340.1,,180,,,2,2,2,2,565000,1,1,3,5,1,,75.0,44,2,10,2.0,,,,,5.0,,,,,2,4,6.0,,,,,8.0,,,,,2,4,3,5,2,4,35-44,9999,No,,1,1,1,,,,,10,,,,4843,16.54,95700,167.75,1600,1773,15
2022,5493000BR75YQF0VQC27,12060,GA,13097.0,13097080406.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,9,2,1,32,1,2,2,2,395000.0,80.0,5.0,0.506,2,13592.68,,11055.0,9760.0,,360,,,2,2,2,2,485000,1,1,3,5,1,,86.0,47,3,3,2.0,,,,,2.0,,,,,2,2,5.0,,,,,5.0,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,2,,,,,10,,,,3716,22.2,95700,108.66,1061,1287,30
2022,5493008P3PCRZRS39T50,99999,GA,13277.0,13277960402.0,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Hispanic or Latino,White,Male,1,0,2,1,1,1,1111,1111,1111,65000.0,Exempt,Exempt,Exempt,2,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,2,1,1111,1111,1,Exempt,35.0,Exempt,1111,1111,1.0,11.0,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,1,5,2,4,25-34,9999,No,,1111,1111,1111,,,,,1111,,,,2392,59.32,64100,56.64,303,1020,58
2022,KB1H1DSPRFMYMCUFXT09,12060,GA,13015.0,13015960105.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,4,1,2,2,2,245000.0,80.0,7.125,0.842,2,3591.15,,1405.0,,,360,,,2,2,2,2,305000,1,1,3,5,1,,74.0,48,3,10,2.0,,,,,5.0,,,,,2,4,5.0,,,,,8.0,,,,,2,4,2,5,2,4,35-44,9999,No,,1,1,2,,,,,10,,,,3600,14.92,95700,73.48,1070,1357,23
2022,549300VQUTI5IU7GXT57,99999,GA,13233.0,13233010100.0,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,2,1,1,2,2,2,85000.0,90.0,3.5,1.454,2,6214.6,,2582.4,2582.4,65.0,360,,,2,2,2,2,95000,1,1,3,5,1,,59.0,45,3,3,2.0,,,,,3.0,,,,,2,2,5.0,,,,,6.0,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,1,,,,,10,,,,5907,17.49,64100,98.71,1434,2260,29
2022,JJKC32MCHWDI71265Z06,12060,GA,13067.0,13067030269.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,2,2,2,1,2,75000.0,,,,3,,,,,,360,,1,2,2,2,2,,1,1,3,5,1,,211.0,20%-<30%,1,9,2.0,,,,,2.0,,,,,1,1,5.0,,,,,5.0,,,,,1,1,1,2,1,1,65-74,>74,Yes,Yes,1,1,6,,,,,3,,,,3407,39.89,95700,144.06,1195,1240,26
2022,5493000YNV8IX4VD3X12,99999,GA,13099.0,13099090400.0,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,71,2,2,1,1,2,2,2,115000.0,96.5,5.625,1.553,2,5305.36,,1295.0,,605.0,360,,,2,2,2,2,115000,1,1,3,5,1,,47.0,46,1,10,2.0,,,,,5.0,,,,,2,4,3.0,,,,,8.0,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,3,,,,,10,,,,3686,64.57,64100,90.0,1043,1624,35
2022,549300AG64NHILB7ZP05,12060,GA,13135.0,13135050573.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,2 or more minority races,Joint,1,1,2,1,1,1,2,2,2,285000.0,80.0,4.125,0.402,2,5353.19,,2456.86,2456.86,2807.84,360,,,2,2,2,2,355000,1,1,3,5,1,,119.0,47,3,9,2.0,,,,,2.0,,,,,2,2,1.0,2.0,25.0,,,2.0,25.0,,,,2,2,1,2,2,2,55-64,55-64,Yes,No,2,1,1,,,,,10,,,,2995,60.23,95700,140.33,807,856,25
2022,DX0JX77PRMOELF7VG772,17980,GA,13215.0,13215011200.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,31,1,2,2,1,75000.0,,5.55,,3,,,,,,60,,,2,2,2,2,,1,3,3,5,3,,,,9,10,4.0,,,,,5.0,,,,,3,4,7.0,,,,,8.0,,,,,3,4,4,5,3,4,8888,9999,,,1,1,6,,,,,10,,,,1826,57.34,67500,94.69,410,1137,71
